Product_ID,Product_Name,Category_ID,Brand_ID,Price
PROD_1928,Product_1928,3055,4001,1026.57
PROD_1929,Product_1929,3093,4003,1860.31
PROD_1930,Product_1930,3036,4003,648.75
PROD_1931,Product_1931,3039,4002,993.56
PROD_1932,Product_1932,3086,4001,162.58
PROD_1933,Product_1933,3048,4001,1525.57
PROD_1934,Product_1934,3048,4003,697.56
PROD_1935,Product_1935,3004,4001,1573.41
PROD_1936,Product_1936,3059,4003,1608.6
PROD_1937,Product_1937,3051,4003,1890.9
PROD_1938,Product_1938,3101,4001,637.31
PROD_1939,Product_1939,3021,4003,640.57
PROD_1940,Product_1940,3093,4002,1423.83
PROD_1941,Product_1941,3042,4001,860.27
PROD_1942,Product_1942,3016,4002,1047.81
PROD_1943,Product_1943,3075,4001,481.18
PROD_1944,Product_1944,3017,4001,1315.78
PROD_1945,Product_1945,3009,4002,844.81
PROD_1946,Product_1946,3014,4001,1955.68
PROD_1947,Product_1947,3005,4004,1358.27
PROD_1948,Product_1948,3005,4003,1585.02
PROD_1949,Product_1949,3018,4003,740.89
PROD_1950,Product_1950,3034,4003,960.66
PROD_1951,Product_1951,3008,4002,336.36
PROD_1952,Product_1952,3097,4001,267.55
PROD_1953,Product_1953,3042,4004,1425.4
PROD_1954,Product_1954,3032,4002,1942.95
PROD_1955,Product_1955,3078,4004,1128.51
PROD_1956,Product_1956,3046,4002,466.09
PROD_1957,Product_1957,3010,4004,1640.5
PROD_1958,Product_1958,3029,4001,1912.75
PROD_1959,Product_1959,3036,4004,1879.07
PROD_1960,Product_1960,3047,4004,21.74
PROD_1961,Product_1961,3042,4001,1321.33
PROD_1962,Product_1962,3031,4003,1744.09
PROD_1963,Product_1963,3078,4001,178.57
PROD_1964,Product_1964,3030,4001,382.59
PROD_1965,Product_1965,3040,4003,1558.97
PROD_1966,Product_1966,3071,4002,1709.81
PROD_1967,Product_1967,3080,4003,1283.96
PROD_1968,Product_1968,3065,4002,890.5
PROD_1969,Product_1969,3066,4002,155.27
PROD_1970,Product_1970,3010,4004,66.34
PROD_1971,Product_1971,3039,4002,481.54
PROD_1972,Product_1972,3021,4003,817.79
PROD_1973,Product_1973,3057,4003,1874.16
PROD_1974,Product_1974,3048,4004,1091.52
PROD_1975,Product_1975,3001,4003,1708.36
PROD_1976,Product_1976,3104,4001,1880.61
PROD_1977,Product_1977,3032,4003,1271.77
PROD_1978,Product_1978,3049,4002,49.61
PROD_1979,Product_1979,3059,4001,1009.14
PROD_1980,Product_1980,3025,4003,1094.76
PROD_1981,Product_1981,3003,4003,1476.06
PROD_1982,Product_1982,3037,4002,85.82
PROD_1983,Product_1983,3059,4004,1770.68
PROD_1984,Product_1984,3012,4004,1358.66
PROD_1985,Product_1985,3108,4001,1373.22
PROD_1986,Product_1986,3026,4002,505.42
PROD_1987,Product_1987,3022,4004,1718.24
PROD_1988,Product_1988,3064,4004,1880.04
PROD_1989,Product_1989,3094,4004,97.95
PROD_1990,Product_1990,3105,4004,162.73
PROD_1991,Product_1991,3007,4002,1065.36
PROD_1992,Product_1992,3098,4004,927.92
PROD_1993,Product_1993,3096,4004,627.78
PROD_1994,Product_1994,3070,4002,1489.9
PROD_1995,Product_1995,3079,4001,97.44
PROD_1996,Product_1996,3017,4001,262.77
PROD_1997,Product_1997,3047,4003,1919.13
PROD_1998,Product_1998,3088,4002,358.59
PROD_1999,Product_1999,3080,4003,450.37
PROD_2000,Product_2000,3098,4003,1776.76
PROD_2001,Product_2001,3038,4004,662.73
PROD_2002,Product_2002,3099,4001,1634.13
PROD_2003,Product_2003,3024,4002,172.68
PROD_2004,Product_2004,3065,4001,96.39
PROD_2005,Product_2005,3035,4002,1038.1
PROD_2006,Product_2006,3093,4001,280.01
PROD_2007,Product_2007,3044,4001,1030.49
PROD_2008,Product_2008,3052,4004,1543.03
PROD_2009,Product_2009,3032,4001,1077.34
PROD_2010,Product_2010,3072,4001,1387.26
PROD_2011,Product_2011,3023,4001,815.39
PROD_2012,Product_2012,3102,4002,528.51
PROD_2013,Product_2013,3062,4003,14.57
PROD_2014,Product_2014,3078,4004,959.38
PROD_2015,Product_2015,3006,4004,1116.29
PROD_2016,Product_2016,3063,4004,1865.25
PROD_2017,Product_2017,3042,4001,1533.21
PROD_2018,Product_2018,3070,4003,617.71
PROD_2019,Product_2019,3066,4001,1764.85
PROD_2020,Product_2020,3027,4002,917.99
PROD_2021,Product_2021,3077,4001,1452.09
PROD_2022,Product_2022,3002,4004,1480.25
PROD_2023,Product_2023,3022,4001,1773.23
PROD_2024,Product_2024,3078,4003,1594.6
PROD_2025,Product_2025,3031,4003,471.37
PROD_2026,Product_2026,3058,4004,199.46
PROD_2027,Product_2027,3108,4002,1628.85
PROD_2028,Product_2028,3105,4004,327.16
PROD_2029,Product_2029,3066,4004,1468.03
PROD_2030,Product_2030,3022,4001,1291.78
PROD_2031,Product_2031,3043,4002,1028.06
PROD_2032,Product_2032,3020,4003,1843.05
PROD_2033,Product_2033,3046,4003,422.44
PROD_2034,Product_2034,3097,4003,1790.84
PROD_2035,Product_2035,3086,4003,603.04
PROD_2036,Product_2036,3052,4003,800.32
PROD_2037,Product_2037,3045,4003,493.17
PROD_2038,Product_2038,3085,4003,899.76
PROD_2039,Product_2039,3004,4004,1870.33
PROD_2040,Product_2040,3069,4003,545.42
PROD_2041,Product_2041,3007,4001,278.48
PROD_2042,Product_2042,3092,4002,1466.74
PROD_2043,Product_2043,3047,4002,911.49
PROD_2044,Product_2044,3068,4003,94.62
PROD_2045,Product_2045,3039,4003,1402.81
PROD_2046,Product_2046,3067,4002,1295.7
PROD_2047,Product_2047,3031,4001,1457.29
PROD_2048,Product_2048,3051,4001,1154.38
PROD_2049,Product_2049,3064,4003,248.59
PROD_2050,Product_2050,3029,4001,1109.6
PROD_2051,Product_2051,3020,4004,1452.47
PROD_2052,Product_2052,3075,4003,572.49
PROD_2053,Product_2053,3104,4002,1881.23
PROD_2054,Product_2054,3014,4003,216.92
PROD_2055,Product_2055,3056,4002,706.65
PROD_2056,Product_2056,3051,4001,1667.5
PROD_2057,Product_2057,3075,4003,1491.79
PROD_2058,Product_2058,3072,4001,988.73
PROD_2059,Product_2059,3105,4002,193.12
PROD_2060,Product_2060,3050,4003,1060.59
PROD_2061,Product_2061,3070,4004,268.99
PROD_2062,Product_2062,3049,4001,1527.15
PROD_2063,Product_2063,3091,4001,1019.35
PROD_2064,Product_2064,3007,4002,1747.72
PROD_2065,Product_2065,3064,4003,554.17
PROD_2066,Product_2066,3032,4004,1426.28
PROD_2067,Product_2067,3098,4003,1916.76
PROD_2068,Product_2068,3100,4004,15.81
PROD_2069,Product_2069,3070,4001,67.94
PROD_2070,Product_2070,3014,4001,83.76
PROD_2071,Product_2071,3016,4001,1442.19
PROD_2072,Product_2072,3105,4002,1972.79
PROD_2073,Product_2073,3025,4002,1484.83
PROD_2074,Product_2074,3094,4003,1786.22
PROD_2075,Product_2075,3060,4003,1174.07
PROD_2076,Product_2076,3044,4002,261.36
PROD_2077,Product_2077,3063,4003,209.1
PROD_2078,Product_2078,3075,4002,1375.47
PROD_2079,Product_2079,3104,4003,764.08
PROD_2080,Product_2080,3049,4001,1357.06
PROD_2081,Product_2081,3106,4002,714.2
PROD_2082,Product_2082,3071,4002,1961.9
PROD_2083,Product_2083,3036,4004,1176.81
PROD_2084,Product_2084,3041,4004,445.14
PROD_2085,Product_2085,3072,4004,314.08
PROD_2086,Product_2086,3067,4002,658.48
PROD_2087,Product_2087,3032,4002,1472.58
PROD_2088,Product_2088,3077,4001,1687.44
PROD_2089,Product_2089,3064,4003,115.05
PROD_2090,Product_2090,3064,4002,461.26
PROD_2091,Product_2091,3036,4002,1845.26
PROD_2092,Product_2092,3062,4002,351.47
PROD_2093,Product_2093,3022,4001,1857.86
PROD_2094,Product_2094,3061,4001,719.09
PROD_2095,Product_2095,3012,4003,263.67
PROD_2096,Product_2096,3082,4002,210.43
PROD_2097,Product_2097,3078,4001,838.02
PROD_2098,Product_2098,3071,4003,487.15
PROD_2099,Product_2099,3021,4002,39.29
PROD_2100,Product_2100,3024,4003,588.06
PROD_2101,Product_2101,3078,4001,1664.57
PROD_2102,Product_2102,3014,4003,1063.49
PROD_2103,Product_2103,3042,4002,1229.85
PROD_2104,Product_2104,3012,4001,1520.12
PROD_2105,Product_2105,3083,4003,56.7
PROD_2106,Product_2106,3044,4001,184.24
PROD_2107,Product_2107,3013,4001,367.63
PROD_2108,Product_2108,3012,4001,1170.04
PROD_2109,Product_2109,3019,4001,45.58
PROD_2110,Product_2110,3097,4002,935.97
PROD_2111,Product_2111,3043,4001,922.25
PROD_2112,Product_2112,3074,4002,817.04
PROD_2113,Product_2113,3086,4003,224.12
PROD_2114,Product_2114,3048,4001,1738.05
PROD_2115,Product_2115,3078,4001,998.44
PROD_2116,Product_2116,3048,4003,702.45
PROD_2117,Product_2117,3089,4004,770.89
PROD_2118,Product_2118,3039,4001,752.44
PROD_2119,Product_2119,3066,4003,83.02
PROD_2120,Product_2120,3060,4001,676.88
PROD_2121,Product_2121,3092,4001,171.71
PROD_2122,Product_2122,3056,4001,1655.39
PROD_2123,Product_2123,3035,4001,1995.91
PROD_2124,Product_2124,3054,4003,437.55
PROD_2125,Product_2125,3070,4002,1764.24
PROD_2126,Product_2126,3105,4003,443.13
PROD_2127,Product_2127,3076,4001,678.24
PROD_2128,Product_2128,3022,4002,1997.31
PROD_2129,Product_2129,3078,4002,1804.89
PROD_2130,Product_2130,3042,4002,1307.94
PROD_2131,Product_2131,3020,4004,1084.79
PROD_2132,Product_2132,3098,4001,902.54
PROD_2133,Product_2133,3107,4002,173.17
PROD_2134,Product_2134,3039,4004,335.03
PROD_2135,Product_2135,3030,4001,706.21
PROD_2136,Product_2136,3082,4004,161.79
PROD_2137,Product_2137,3029,4004,596.03
PROD_2138,Product_2138,3040,4001,967.95
PROD_2139,Product_2139,3001,4002,1405.63
PROD_2140,Product_2140,3082,4004,1724.03
PROD_2141,Product_2141,3011,4002,1549.49
PROD_2142,Product_2142,3106,4004,1268.58
PROD_2143,Product_2143,3042,4001,557.9
PROD_2144,Product_2144,3037,4004,1770.54
PROD_2145,Product_2145,3098,4004,471.3
PROD_2146,Product_2146,3054,4001,1930.15
PROD_2147,Product_2147,3050,4002,1695.07
PROD_2148,Product_2148,3102,4002,1663.15
PROD_2149,Product_2149,3105,4002,305.91
PROD_2150,Product_2150,3037,4004,1310.25
PROD_2151,Product_2151,3002,4002,317.45
PROD_2152,Product_2152,3010,4001,1538.77
PROD_2153,Product_2153,3107,4003,1908.93
PROD_2154,Product_2154,3018,4003,1943.2
PROD_2155,Product_2155,3082,4001,1322.7
PROD_2156,Product_2156,3050,4002,750.37
PROD_2157,Product_2157,3077,4003,534.13
PROD_2158,Product_2158,3070,4001,824.98
PROD_2159,Product_2159,3032,4002,987.7
PROD_2160,Product_2160,3074,4001,366.58
PROD_2161,Product_2161,3027,4002,1591.53
PROD_2162,Product_2162,3065,4004,1236.45
PROD_2163,Product_2163,3083,4003,141.45
PROD_2164,Product_2164,3090,4001,1391.93
PROD_2165,Product_2165,3003,4004,47.81
PROD_2166,Product_2166,3107,4003,96.48
PROD_2167,Product_2167,3038,4003,909.57
PROD_2168,Product_2168,3104,4001,493.83
PROD_2169,Product_2169,3065,4004,130.83
PROD_2170,Product_2170,3086,4003,83.25
PROD_2171,Product_2171,3056,4002,1885.69
PROD_2172,Product_2172,3056,4002,1640.22
PROD_2173,Product_2173,3099,4004,831.91
PROD_2174,Product_2174,3067,4004,1092.62
PROD_2175,Product_2175,3058,4003,321.84
PROD_2176,Product_2176,3020,4001,1915.48
PROD_2177,Product_2177,3084,4004,646.24
PROD_2178,Product_2178,3062,4002,441.11
PROD_2179,Product_2179,3092,4003,1364.69
PROD_2180,Product_2180,3073,4001,1219.6
PROD_2181,Product_2181,3087,4002,16.25
PROD_2182,Product_2182,3020,4004,206.6
PROD_2183,Product_2183,3016,4002,349.84
PROD_2184,Product_2184,3094,4002,248.66
PROD_2185,Product_2185,3048,4004,800.98
PROD_2186,Product_2186,3034,4001,1700.35
PROD_2187,Product_2187,3065,4002,501.32
PROD_2188,Product_2188,3066,4004,937.29
PROD_2189,Product_2189,3031,4001,97.45
PROD_2190,Product_2190,3027,4003,156.54
PROD_2191,Product_2191,3045,4004,1326.76
PROD_2192,Product_2192,3069,4001,141.71
PROD_2193,Product_2193,3029,4001,1270.37
PROD_2194,Product_2194,3033,4002,903.91
PROD_2195,Product_2195,3044,4001,1661.27
PROD_2196,Product_2196,3029,4003,191.8
PROD_2197,Product_2197,3059,4002,605.31
PROD_2198,Product_2198,3068,4003,626.68
PROD_2199,Product_2199,3070,4004,1160.65
PROD_2200,Product_2200,3070,4001,1993.42
PROD_2201,Product_2201,3101,4004,1663.51
PROD_2202,Product_2202,3007,4004,1600.84
PROD_2203,Product_2203,3070,4001,1354.65
PROD_2204,Product_2204,3027,4001,1334.85
PROD_2205,Product_2205,3070,4001,1824.47
PROD_2206,Product_2206,3013,4002,624.6
PROD_2207,Product_2207,3054,4001,1554.86
PROD_2208,Product_2208,3104,4002,425.1
PROD_2209,Product_2209,3039,4004,707.82
PROD_2210,Product_2210,3056,4001,560.88
PROD_2211,Product_2211,3017,4001,1675.33
PROD_2212,Product_2212,3096,4004,807.29
PROD_2213,Product_2213,3085,4003,674.77
PROD_2214,Product_2214,3060,4004,901.56
PROD_2215,Product_2215,3086,4003,981.46
PROD_2216,Product_2216,3036,4002,463.78
PROD_2217,Product_2217,3086,4004,1985.74
PROD_2218,Product_2218,3066,4003,1983.4
PROD_2219,Product_2219,3046,4001,663.64
PROD_2220,Product_2220,3038,4002,95.04
PROD_2221,Product_2221,3071,4002,65.29
PROD_2222,Product_2222,3049,4001,1828.9
PROD_2223,Product_2223,3091,4001,209.28
PROD_2224,Product_2224,3008,4003,950.38
PROD_2225,Product_2225,3104,4003,1739.65
PROD_2226,Product_2226,3098,4004,1683.41
PROD_2227,Product_2227,3101,4001,419.57
PROD_2228,Product_2228,3107,4003,1066.09
PROD_2229,Product_2229,3057,4001,125.05
PROD_2230,Product_2230,3093,4002,1532.9
PROD_2231,Product_2231,3077,4003,1418.74
PROD_2232,Product_2232,3063,4001,951.99
PROD_2233,Product_2233,3101,4003,1735.99
PROD_2234,Product_2234,3022,4003,444.57
PROD_2235,Product_2235,3099,4003,813.82
PROD_2236,Product_2236,3070,4003,1754.47
PROD_2237,Product_2237,3060,4004,1225.9
PROD_2238,Product_2238,3013,4002,1036.03
PROD_2239,Product_2239,3056,4003,1251.81
PROD_2240,Product_2240,3052,4002,1944.1
PROD_2241,Product_2241,3023,4001,670.65
PROD_2242,Product_2242,3037,4004,1535.07
PROD_2243,Product_2243,3038,4003,1603.77
PROD_2244,Product_2244,3008,4001,1062.45
PROD_2245,Product_2245,3062,4001,993.08
PROD_2246,Product_2246,3046,4003,543.56
PROD_2247,Product_2247,3101,4001,1500.34
PROD_2248,Product_2248,3029,4003,928.3
PROD_2249,Product_2249,3007,4001,855.09
PROD_2250,Product_2250,3022,4004,1428.24
PROD_2251,Product_2251,3008,4004,735.83
PROD_2252,Product_2252,3044,4001,490.96
PROD_2253,Product_2253,3012,4003,616.52
PROD_2254,Product_2254,3099,4002,737.86
PROD_2255,Product_2255,3096,4002,961.89
PROD_2256,Product_2256,3031,4001,1119.36
PROD_2257,Product_2257,3015,4001,1404.83
PROD_2258,Product_2258,3004,4001,1728.76
PROD_2259,Product_2259,3082,4002,1748.0
PROD_2260,Product_2260,3047,4002,354.48
PROD_2261,Product_2261,3028,4001,32.13
PROD_2262,Product_2262,3080,4004,1927.56
PROD_2263,Product_2263,3039,4003,14.59
PROD_2264,Product_2264,3044,4001,270.06
PROD_2265,Product_2265,3072,4003,1547.21
PROD_2266,Product_2266,3024,4004,943.13
PROD_2267,Product_2267,3063,4004,1784.72
PROD_2268,Product_2268,3053,4001,1019.87
PROD_2269,Product_2269,3074,4001,1848.46
PROD_2270,Product_2270,3021,4003,24.27
PROD_2271,Product_2271,3053,4003,1650.98
PROD_2272,Product_2272,3053,4001,1846.75
PROD_2273,Product_2273,3031,4001,250.59
PROD_2274,Product_2274,3065,4004,359.82
PROD_2275,Product_2275,3051,4003,631.99
PROD_2276,Product_2276,3041,4003,1909.0
PROD_2277,Product_2277,3078,4003,1190.28
PROD_2278,Product_2278,3074,4002,1217.29
PROD_2279,Product_2279,3011,4001,1982.8
PROD_2280,Product_2280,3021,4004,1447.01
PROD_2281,Product_2281,3032,4001,1083.62
PROD_2282,Product_2282,3060,4001,1245.21
PROD_2283,Product_2283,3100,4002,1723.83
PROD_2284,Product_2284,3001,4001,463.12
PROD_2285,Product_2285,3059,4004,688.72
PROD_2286,Product_2286,3038,4003,1860.99
PROD_2287,Product_2287,3028,4001,1296.05
PROD_2288,Product_2288,3098,4002,1982.38
PROD_2289,Product_2289,3033,4004,139.99
PROD_2290,Product_2290,3056,4003,1080.92
PROD_2291,Product_2291,3035,4002,17.08
PROD_2292,Product_2292,3076,4004,1504.41
PROD_2293,Product_2293,3074,4002,811.94
PROD_2294,Product_2294,3047,4002,1327.14
PROD_2295,Product_2295,3037,4004,845.49
PROD_2296,Product_2296,3107,4001,1516.37
PROD_2297,Product_2297,3058,4003,809.03
PROD_2298,Product_2298,3057,4003,1205.29
PROD_2299,Product_2299,3101,4004,1292.38
PROD_2300,Product_2300,3090,4002,819.62
PROD_2301,Product_2301,3008,4004,929.18
PROD_2302,Product_2302,3052,4001,706.87
PROD_2303,Product_2303,3085,4003,24.69
PROD_2304,Product_2304,3069,4004,1468.28
PROD_2305,Product_2305,3031,4004,1652.88
PROD_2306,Product_2306,3073,4001,1179.4
PROD_2307,Product_2307,3097,4003,104.17
PROD_2308,Product_2308,3090,4004,1487.94
PROD_2309,Product_2309,3015,4002,1425.79
PROD_2310,Product_2310,3031,4003,633.08
PROD_2311,Product_2311,3016,4004,1302.79
PROD_2312,Product_2312,3001,4002,966.9
PROD_2313,Product_2313,3047,4001,1594.53
PROD_2314,Product_2314,3080,4002,1647.32
PROD_2315,Product_2315,3081,4004,1204.21
PROD_2316,Product_2316,3004,4001,967.98
PROD_2317,Product_2317,3013,4002,301.04
PROD_2318,Product_2318,3047,4003,1769.63
PROD_2319,Product_2319,3087,4002,136.67
PROD_2320,Product_2320,3060,4003,961.94
PROD_2321,Product_2321,3053,4001,941.54
PROD_2322,Product_2322,3071,4002,748.89
PROD_2323,Product_2323,3108,4003,1404.26
PROD_2324,Product_2324,3047,4004,1671.72
PROD_2325,Product_2325,3042,4001,1345.28
PROD_2326,Product_2326,3008,4004,807.29
PROD_2327,Product_2327,3108,4003,624.48
PROD_2328,Product_2328,3011,4002,187.86
PROD_2329,Product_2329,3028,4004,17.72
PROD_2330,Product_2330,3088,4001,328.06
PROD_2331,Product_2331,3002,4002,1492.2
PROD_2332,Product_2332,3101,4001,738.02
PROD_2333,Product_2333,3103,4004,196.45
PROD_2334,Product_2334,3019,4004,1547.65
PROD_2335,Product_2335,3063,4003,1720.01
PROD_2336,Product_2336,3013,4004,1516.24
PROD_2337,Product_2337,3013,4001,1141.4
PROD_2338,Product_2338,3014,4001,1625.74
PROD_2339,Product_2339,3100,4003,915.64
PROD_2340,Product_2340,3034,4004,60.17
PROD_2341,Product_2341,3039,4003,1528.89
PROD_2342,Product_2342,3053,4004,1678.24
PROD_2343,Product_2343,3004,4004,238.74
PROD_2344,Product_2344,3095,4001,572.7
PROD_2345,Product_2345,3086,4002,1740.43
PROD_2346,Product_2346,3076,4004,937.7
PROD_2347,Product_2347,3033,4001,165.32
PROD_2348,Product_2348,3107,4003,1119.93
PROD_2349,Product_2349,3029,4001,124.56
PROD_2350,Product_2350,3024,4001,1767.72
PROD_2351,Product_2351,3027,4003,854.9
PROD_2352,Product_2352,3015,4004,565.9
PROD_2353,Product_2353,3079,4001,963.63
PROD_2354,Product_2354,3035,4001,1934.61
PROD_2355,Product_2355,3041,4001,424.28
PROD_2356,Product_2356,3072,4002,89.5
PROD_2357,Product_2357,3028,4002,1464.28
PROD_2358,Product_2358,3047,4003,329.04
PROD_2359,Product_2359,3054,4001,1553.39
PROD_2360,Product_2360,3060,4004,182.64
PROD_2361,Product_2361,3045,4002,836.73
PROD_2362,Product_2362,3075,4003,1158.38
PROD_2363,Product_2363,3054,4004,201.11
PROD_2364,Product_2364,3087,4003,512.01
PROD_2365,Product_2365,3024,4003,1093.4
PROD_2366,Product_2366,3101,4004,712.01
PROD_2367,Product_2367,3105,4004,1818.54
PROD_2368,Product_2368,3044,4002,1546.76
PROD_2369,Product_2369,3077,4003,856.75
PROD_2370,Product_2370,3002,4002,340.72
PROD_2371,Product_2371,3010,4002,1544.92
PROD_2372,Product_2372,3099,4003,292.15
PROD_2373,Product_2373,3092,4003,1401.12
PROD_2374,Product_2374,3022,4004,1243.46
PROD_2375,Product_2375,3022,4003,1041.63
PROD_2376,Product_2376,3089,4004,271.06
PROD_2377,Product_2377,3050,4001,1603.66
PROD_2378,Product_2378,3051,4002,1941.53
PROD_2379,Product_2379,3013,4004,1072.53
PROD_2380,Product_2380,3023,4003,1266.42
PROD_2381,Product_2381,3079,4004,330.43
PROD_2382,Product_2382,3058,4003,1907.17
PROD_2383,Product_2383,3055,4001,1228.31
PROD_2384,Product_2384,3083,4002,1370.75
PROD_2385,Product_2385,3079,4003,179.81
PROD_2386,Product_2386,3047,4002,1686.6
PROD_2387,Product_2387,3100,4002,289.02
PROD_2388,Product_2388,3057,4004,1303.31
PROD_2389,Product_2389,3027,4003,509.47
PROD_2390,Product_2390,3093,4002,1201.31
PROD_2391,Product_2391,3020,4002,1196.02
PROD_2392,Product_2392,3106,4003,1526.52
PROD_2393,Product_2393,3042,4003,667.48
PROD_2394,Product_2394,3107,4001,1565.01
PROD_2395,Product_2395,3095,4001,1644.03
PROD_2396,Product_2396,3049,4002,863.46
PROD_2397,Product_2397,3026,4002,1588.22
PROD_2398,Product_2398,3063,4004,547.05
PROD_2399,Product_2399,3015,4002,1490.83
PROD_2400,Product_2400,3013,4001,17.01
PROD_2401,Product_2401,3035,4001,1350.72
PROD_2402,Product_2402,3079,4004,1730.61
PROD_2403,Product_2403,3096,4004,1120.94
PROD_2404,Product_2404,3032,4001,1944.43
PROD_2405,Product_2405,3083,4002,907.35
PROD_2406,Product_2406,3015,4001,405.87
PROD_2407,Product_2407,3016,4004,1789.14
PROD_2408,Product_2408,3031,4003,432.13
PROD_2409,Product_2409,3064,4003,279.81
PROD_2410,Product_2410,3056,4001,1403.27
PROD_2411,Product_2411,3064,4002,1954.26
PROD_2412,Product_2412,3058,4003,839.8
PROD_2413,Product_2413,3071,4002,1190.48
PROD_2414,Product_2414,3006,4004,697.99
PROD_2415,Product_2415,3071,4004,1550.67
PROD_2416,Product_2416,3023,4001,540.43
PROD_2417,Product_2417,3102,4003,1105.56
PROD_2418,Product_2418,3015,4002,696.42
PROD_2419,Product_2419,3029,4002,1467.68
PROD_2420,Product_2420,3007,4002,235.48
PROD_2421,Product_2421,3040,4002,807.63
PROD_2422,Product_2422,3042,4004,1883.42
PROD_2423,Product_2423,3092,4003,1904.81
PROD_2424,Product_2424,3101,4001,1168.01
PROD_2425,Product_2425,3026,4001,185.47
PROD_2426,Product_2426,3082,4003,898.44
PROD_2427,Product_2427,3074,4003,970.78
PROD_2428,Product_2428,3107,4003,168.8
PROD_2429,Product_2429,3001,4002,80.66
PROD_2430,Product_2430,3059,4003,1204.21
PROD_2431,Product_2431,3055,4001,940.96
PROD_2432,Product_2432,3100,4003,732.88
PROD_2433,Product_2433,3082,4003,594.41
PROD_2434,Product_2434,3054,4001,1704.71
PROD_2435,Product_2435,3020,4002,90.88
PROD_2436,Product_2436,3101,4002,936.67
PROD_2437,Product_2437,3067,4002,803.95
PROD_2438,Product_2438,3100,4002,1352.9
PROD_2439,Product_2439,3071,4002,690.65
PROD_2440,Product_2440,3096,4004,69.17
PROD_2441,Product_2441,3061,4004,666.07
PROD_2442,Product_2442,3023,4004,1430.1
PROD_2443,Product_2443,3064,4002,1847.84
PROD_2444,Product_2444,3103,4001,1479.86
PROD_2445,Product_2445,3107,4001,552.94
PROD_2446,Product_2446,3087,4003,494.0
PROD_2447,Product_2447,3029,4004,834.33
PROD_2448,Product_2448,3061,4003,589.82
PROD_2449,Product_2449,3019,4001,1122.24
PROD_2450,Product_2450,3002,4003,204.31
PROD_2451,Product_2451,3057,4002,490.9
PROD_2452,Product_2452,3105,4003,1071.01
PROD_2453,Product_2453,3062,4003,1386.68
PROD_2454,Product_2454,3106,4003,544.05
PROD_2455,Product_2455,3079,4001,1240.66
PROD_2456,Product_2456,3090,4001,1434.83
PROD_2457,Product_2457,3023,4001,667.95
PROD_2458,Product_2458,3042,4004,622.49
PROD_2459,Product_2459,3017,4002,1148.68
PROD_2460,Product_2460,3071,4002,1530.73
PROD_2461,Product_2461,3024,4003,1640.22
PROD_2462,Product_2462,3086,4001,859.15
PROD_2463,Product_2463,3054,4003,784.0
PROD_2464,Product_2464,3033,4002,1277.08
PROD_2465,Product_2465,3087,4002,1775.6
PROD_2466,Product_2466,3103,4003,1127.75
PROD_2467,Product_2467,3098,4003,1904.69
PROD_2468,Product_2468,3061,4002,712.99
PROD_2469,Product_2469,3025,4004,314.5
PROD_2470,Product_2470,3048,4001,555.18
PROD_2471,Product_2471,3039,4002,1160.3
PROD_2472,Product_2472,3062,4004,1091.34
PROD_2473,Product_2473,3023,4002,455.8
PROD_2474,Product_2474,3076,4002,39.54
PROD_2475,Product_2475,3078,4001,940.9
PROD_2476,Product_2476,3058,4002,1588.23
PROD_2477,Product_2477,3008,4002,951.81
PROD_2478,Product_2478,3022,4004,925.23
PROD_2479,Product_2479,3021,4003,1002.47
PROD_2480,Product_2480,3075,4004,717.44
PROD_2481,Product_2481,3100,4003,1815.7
PROD_2482,Product_2482,3036,4001,1446.0
PROD_2483,Product_2483,3013,4002,1927.89
PROD_2484,Product_2484,3067,4001,1206.32
PROD_2485,Product_2485,3094,4001,1774.28
PROD_2486,Product_2486,3047,4002,1693.99
PROD_2487,Product_2487,3099,4002,234.2
PROD_2488,Product_2488,3095,4003,1323.36
PROD_2489,Product_2489,3036,4002,1999.57
PROD_2490,Product_2490,3005,4003,297.32
PROD_2491,Product_2491,3074,4001,975.71
PROD_2492,Product_2492,3020,4002,1719.03
PROD_2493,Product_2493,3047,4004,1947.11
PROD_2494,Product_2494,3032,4004,492.62
PROD_2495,Product_2495,3074,4004,571.74
PROD_2496,Product_2496,3075,4004,598.03
PROD_2497,Product_2497,3057,4002,353.35
PROD_2498,Product_2498,3062,4002,1920.32
PROD_2499,Product_2499,3069,4001,645.38
PROD_2500,Product_2500,3008,4002,1658.74
PROD_2501,Product_2501,3105,4003,790.62
PROD_2502,Product_2502,3067,4002,1518.61
PROD_2503,Product_2503,3003,4001,361.52
PROD_2504,Product_2504,3001,4004,1319.83
PROD_2505,Product_2505,3092,4003,187.24
PROD_2506,Product_2506,3029,4001,786.85
PROD_2507,Product_2507,3018,4003,1864.53
PROD_2508,Product_2508,3099,4004,1200.52
PROD_2509,Product_2509,3107,4004,617.41
PROD_2510,Product_2510,3090,4002,72.59
PROD_2511,Product_2511,3092,4004,231.45
PROD_2512,Product_2512,3014,4003,635.32
PROD_2513,Product_2513,3004,4002,1622.33
PROD_2514,Product_2514,3091,4003,1843.84
PROD_2515,Product_2515,3088,4004,395.2
PROD_2516,Product_2516,3058,4003,22.25
PROD_2517,Product_2517,3082,4001,1828.21
PROD_2518,Product_2518,3069,4002,1054.75
PROD_2519,Product_2519,3044,4002,800.82
PROD_2520,Product_2520,3036,4004,901.92
PROD_2521,Product_2521,3071,4004,558.43
