Order_ID,Customer_ID,Product_ID,Seller_ID,Quantity,Order_Date,Shipping_Cost,Discount_Amount,Payment_Method_ID,Total_Amount,Delivery_Status_ID,Review_Rating
ORD_4848,CUST_2165,PROD_4486,SELL_312,5,2023-02-05,38.54,20.3,7002,1955.94,8002,4
ORD_4849,CUST_2825,PROD_6698,SELL_994,3,2023-02-05,7.67,197.53,7005,1711.3,8003,2
ORD_4850,CUST_653,PROD_9448,SELL_385,4,2023-02-05,6.1,136.99,7002,7717.07,8002,3
ORD_4851,CUST_1185,PROD_3138,SELL_208,4,2023-02-05,27.93,127.04,7002,831.33,8001,3
ORD_4852,CUST_3495,PROD_1343,SELL_998,1,2023-02-05,41.0,152.0,7003,1583.44,8002,2
ORD_4853,CUST_2076,PROD_8488,SELL_817,1,2023-02-05,8.95,11.08,7003,1290.09,8003,5
ORD_4854,CUST_1230,PROD_3786,SELL_952,5,2023-02-05,34.37,34.84,7005,3198.43,8003,4
ORD_4855,CUST_896,PROD_7034,SELL_858,3,2023-02-05,41.97,36.63,7001,711.42,8001,1
ORD_4856,CUST_2421,PROD_2636,SELL_899,5,2023-02-05,43.56,195.82,7002,6522.09,8003,1
ORD_4857,CUST_3786,PROD_5760,SELL_759,3,2023-02-05,44.8,105.57,7001,5909.86,8001,4
ORD_4858,CUST_2325,PROD_2627,SELL_641,1,2023-02-05,44.98,33.87,7001,291.76,8001,2
ORD_4859,CUST_2242,PROD_3103,SELL_995,5,2023-02-05,6.27,55.96,7001,3941.56,8003,2
ORD_4860,CUST_123,PROD_4029,SELL_908,1,2023-02-05,6.21,87.41,7004,1194.69,8002,3
ORD_4861,CUST_1820,PROD_7254,SELL_875,3,2023-02-05,16.72,164.27,7001,14.39,8003,1
ORD_4862,CUST_148,PROD_2622,SELL_412,3,2023-02-05,41.26,139.12,7003,3679.23,8002,2
ORD_4863,CUST_3074,PROD_8315,SELL_900,3,2023-02-05,47.59,83.02,7004,4771.14,8003,5
ORD_4864,CUST_71,PROD_325,SELL_297,1,2023-02-05,12.5,49.71,7002,773.65,8003,4
ORD_4865,CUST_992,PROD_250,SELL_294,1,2023-02-05,20.68,156.54,7002,1407.96,8001,2
ORD_4866,CUST_1704,PROD_4968,SELL_381,3,2023-02-05,21.2,153.2,7004,2983.41,8002,3
ORD_4867,CUST_2893,PROD_3035,SELL_917,4,2023-02-05,13.39,156.47,7001,4541.84,8001,3
ORD_4868,CUST_3976,PROD_4442,SELL_961,3,2023-02-05,18.85,130.89,7004,3374.47,8002,4
ORD_4869,CUST_4764,PROD_1446,SELL_808,3,2023-02-05,9.82,144.7,7003,959.28,8003,1
ORD_4870,CUST_1234,PROD_9033,SELL_150,4,2023-02-05,37.63,69.99,7002,3891.36,8002,3
ORD_4871,CUST_2220,PROD_7618,SELL_204,1,2023-02-05,12.84,2.91,7005,981.21,8001,2
ORD_4872,CUST_3225,PROD_7809,SELL_848,4,2023-02-05,19.2,41.76,7005,3863.16,8003,1
ORD_4873,CUST_2393,PROD_774,SELL_953,3,2023-02-05,5.32,47.61,7002,675.49,8002,2
ORD_4874,CUST_1242,PROD_3710,SELL_188,4,2023-02-05,7.73,196.06,7001,-36.29,8002,1
ORD_4875,CUST_3759,PROD_9079,SELL_950,1,2023-02-05,32.31,136.08,7004,234.84,8001,1
ORD_4876,CUST_1784,PROD_1664,SELL_945,5,2023-02-05,3.45,22.55,7004,9856.95,8001,1
ORD_4877,CUST_1103,PROD_9234,SELL_220,2,2023-02-05,49.22,142.64,7002,141.6,8002,2
ORD_4878,CUST_3841,PROD_1653,SELL_425,5,2023-02-05,31.52,162.82,7003,6481.6,8003,2
ORD_4879,CUST_3185,PROD_8811,SELL_711,2,2023-02-05,27.22,170.55,7005,2096.21,8002,5
ORD_4880,CUST_2796,PROD_6801,SELL_252,3,2023-02-05,24.87,12.83,7004,353.29,8003,4
ORD_4881,CUST_4420,PROD_5332,SELL_550,1,2023-02-05,8.22,44.2,7001,426.62,8003,5
ORD_4882,CUST_3874,PROD_6833,SELL_672,2,2023-02-05,32.39,197.5,7001,794.37,8002,3
ORD_4883,CUST_3319,PROD_1958,SELL_776,4,2023-02-05,9.97,139.44,7001,4253.61,8003,2
ORD_4884,CUST_1386,PROD_952,SELL_58,5,2023-02-05,26.6,64.29,7005,2304.06,8001,5
ORD_4885,CUST_4594,PROD_7592,SELL_700,4,2023-02-05,21.27,7.17,7005,2715.98,8001,4
ORD_4886,CUST_4751,PROD_3090,SELL_310,2,2023-02-05,44.38,149.79,7001,2656.97,8003,1
ORD_4887,CUST_2574,PROD_1709,SELL_223,1,2023-02-05,2.71,146.74,7005,1044.98,8001,5
ORD_4888,CUST_809,PROD_5523,SELL_280,1,2023-02-05,40.29,59.71,7002,1126.3,8003,1
ORD_4889,CUST_4069,PROD_4650,SELL_666,1,2023-02-05,45.69,25.55,7005,1267.62,8001,3
ORD_4890,CUST_4925,PROD_439,SELL_368,3,2023-02-05,34.45,140.33,7002,2419.55,8002,3
ORD_4891,CUST_3839,PROD_6457,SELL_365,3,2023-02-05,33.79,80.98,7005,5277.0,8001,5
ORD_4892,CUST_3337,PROD_7788,SELL_600,3,2023-02-05,6.97,27.17,7005,577.31,8002,5
ORD_4893,CUST_3496,PROD_5461,SELL_871,4,2023-02-05,27.07,140.18,7002,2284.37,8002,3
ORD_4894,CUST_4112,PROD_1160,SELL_127,2,2023-02-05,30.17,2.17,7005,2746.2,8003,3
ORD_4895,CUST_4647,PROD_199,SELL_243,5,2023-02-05,29.99,92.84,7001,3201.8,8003,2
ORD_4896,CUST_253,PROD_2385,SELL_933,4,2023-02-05,28.54,195.73,7004,5155.77,8002,1
ORD_4897,CUST_3644,PROD_397,SELL_90,2,2023-02-05,26.19,128.21,7004,2146.56,8001,4
ORD_4898,CUST_4495,PROD_2915,SELL_982,5,2023-02-05,13.68,142.81,7002,8030.82,8002,4
ORD_4899,CUST_4344,PROD_8602,SELL_741,1,2023-02-05,26.94,38.75,7002,1270.27,8001,4
ORD_4900,CUST_4633,PROD_6859,SELL_178,4,2023-02-05,23.33,1.98,7003,5090.39,8001,1
ORD_4901,CUST_12,PROD_5405,SELL_451,4,2023-02-05,29.31,185.74,7001,6675.89,8001,2
ORD_4902,CUST_1874,PROD_5375,SELL_6,5,2023-02-05,37.32,145.6,7001,4087.12,8002,4
ORD_4903,CUST_3617,PROD_4875,SELL_37,4,2023-02-05,11.68,186.59,7002,1551.73,8002,4
ORD_4904,CUST_4975,PROD_4945,SELL_760,3,2023-02-05,40.73,98.79,7005,3188.36,8001,2
ORD_4905,CUST_140,PROD_6491,SELL_683,4,2023-02-05,32.81,95.21,7001,1406.28,8003,1
ORD_4906,CUST_2813,PROD_8760,SELL_132,4,2023-02-05,43.39,79.04,7002,1728.71,8001,2
ORD_4907,CUST_3655,PROD_5990,SELL_884,2,2023-02-05,27.58,139.2,7001,2570.68,8002,3
ORD_4908,CUST_467,PROD_296,SELL_517,1,2023-02-05,22.19,104.65,7001,451.08,8002,4
ORD_4909,CUST_1827,PROD_9027,SELL_17,1,2023-02-05,20.66,138.08,7004,987.0,8003,4
ORD_4910,CUST_2059,PROD_7048,SELL_982,2,2023-02-05,46.41,166.16,7004,866.03,8001,2
ORD_4911,CUST_56,PROD_8959,SELL_996,4,2023-02-05,21.88,18.63,7003,4020.29,8003,2
ORD_4912,CUST_1263,PROD_8006,SELL_833,4,2023-02-05,39.97,119.81,7001,4488.8,8001,4
ORD_4913,CUST_384,PROD_1841,SELL_30,3,2023-02-05,5.91,29.61,7003,4008.42,8003,5
ORD_4914,CUST_2175,PROD_652,SELL_495,1,2023-02-05,19.49,54.52,7002,522.21,8002,1
ORD_4915,CUST_317,PROD_9254,SELL_669,3,2023-02-05,13.02,188.43,7004,38.49,8003,1
ORD_4916,CUST_4039,PROD_8250,SELL_120,4,2023-02-05,45.64,29.86,7001,2996.62,8001,1
ORD_4917,CUST_1136,PROD_9546,SELL_228,5,2023-02-05,33.5,101.82,7003,8016.08,8001,1
ORD_4918,CUST_1291,PROD_1830,SELL_544,3,2023-02-05,21.38,41.26,7005,5099.71,8001,5
ORD_4919,CUST_1983,PROD_80,SELL_927,2,2023-02-05,9.48,18.4,7003,742.44,8003,2
ORD_4920,CUST_4627,PROD_4678,SELL_762,2,2023-02-05,15.05,6.59,7001,297.16,8002,3
ORD_4921,CUST_1637,PROD_2397,SELL_684,4,2023-02-05,32.6,59.49,7002,3428.15,8003,3
ORD_4922,CUST_2748,PROD_153,SELL_335,1,2023-02-05,10.91,180.99,7004,1208.16,8003,3
ORD_4923,CUST_3667,PROD_7951,SELL_603,5,2023-02-05,26.23,145.09,7005,5215.74,8002,3
ORD_4924,CUST_1704,PROD_2744,SELL_800,5,2023-02-05,47.54,139.22,7001,8348.87,8002,1
ORD_4925,CUST_4138,PROD_9661,SELL_4,5,2023-02-05,44.04,9.74,7003,4038.7,8001,2
ORD_4926,CUST_1825,PROD_3529,SELL_157,2,2023-02-05,30.28,188.14,7002,1619.36,8002,3
ORD_4927,CUST_1165,PROD_5479,SELL_463,4,2023-02-05,5.85,91.58,7005,7783.51,8001,4
ORD_4928,CUST_4160,PROD_2570,SELL_916,1,2023-02-05,37.26,33.13,7001,1696.95,8001,4
ORD_4929,CUST_4826,PROD_5802,SELL_106,1,2023-02-05,49.19,84.61,7003,500.08,8001,3
ORD_4930,CUST_566,PROD_2393,SELL_500,4,2023-02-05,6.31,163.82,7002,2981.81,8002,1
ORD_4931,CUST_2518,PROD_4200,SELL_562,2,2023-02-05,8.61,29.72,7002,3508.65,8001,5
ORD_4932,CUST_1523,PROD_4948,SELL_675,5,2023-02-05,26.49,134.78,7001,1670.66,8002,5
ORD_4933,CUST_2978,PROD_2930,SELL_441,1,2023-02-05,28.44,74.86,7003,1564.85,8002,3
ORD_4934,CUST_3399,PROD_1094,SELL_652,1,2023-02-05,8.67,139.89,7001,231.16,8002,5
ORD_4935,CUST_3176,PROD_3525,SELL_793,4,2023-02-05,17.67,49.71,7005,640.72,8002,2
ORD_4936,CUST_94,PROD_4682,SELL_936,3,2023-02-05,11.01,15.04,7003,697.31,8001,1
ORD_4937,CUST_2045,PROD_5593,SELL_317,2,2023-02-05,49.94,121.86,7003,524.78,8001,3
ORD_4938,CUST_1477,PROD_3787,SELL_992,3,2023-02-05,12.45,15.58,7003,1310.27,8002,1
ORD_4939,CUST_720,PROD_3752,SELL_759,4,2023-02-05,41.08,26.24,7001,5985.56,8002,4
ORD_4940,CUST_3829,PROD_2932,SELL_493,1,2023-02-05,40.78,158.11,7002,1527.84,8003,2
ORD_4941,CUST_4346,PROD_4944,SELL_357,3,2023-02-05,26.9,3.19,7001,970.06,8002,3
ORD_4942,CUST_2607,PROD_8006,SELL_396,2,2023-02-05,3.18,154.26,7005,3829.28,8002,2
ORD_4943,CUST_2556,PROD_3169,SELL_555,1,2023-02-05,28.5,162.05,7001,640.96,8001,4
ORD_4944,CUST_4250,PROD_7907,SELL_505,2,2023-02-05,14.41,199.9,7005,1679.07,8001,5
ORD_4945,CUST_136,PROD_7931,SELL_797,3,2023-02-05,14.93,101.11,7002,2668.45,8003,3
ORD_4946,CUST_1598,PROD_3471,SELL_748,1,2023-02-06,19.69,78.14,7002,1853.87,8002,2
ORD_4947,CUST_1944,PROD_4737,SELL_892,2,2023-02-06,38.63,1.23,7001,735.3,8001,5
ORD_4948,CUST_4444,PROD_1506,SELL_178,1,2023-02-06,30.21,182.92,7002,218.4,8002,2
ORD_4949,CUST_2002,PROD_7687,SELL_495,5,2023-02-06,20.69,153.63,7003,7133.61,8002,5
ORD_4950,CUST_1088,PROD_9386,SELL_848,2,2023-02-06,8.16,39.42,7001,1107.58,8003,5
ORD_4951,CUST_1616,PROD_9961,SELL_146,5,2023-02-06,7.1,89.94,7003,7705.81,8001,5
ORD_4952,CUST_4786,PROD_1489,SELL_934,2,2023-02-06,4.91,46.22,7002,71.21,8002,3
ORD_4953,CUST_3609,PROD_3271,SELL_156,3,2023-02-06,21.04,90.89,7003,2263.01,8003,4
ORD_4954,CUST_377,PROD_2849,SELL_818,1,2023-02-06,28.36,142.62,7003,1487.64,8003,2
ORD_4955,CUST_2794,PROD_5348,SELL_291,2,2023-02-06,14.51,39.81,7003,402.9,8001,3
ORD_4956,CUST_4288,PROD_776,SELL_600,4,2023-02-06,19.86,169.18,7005,2809.8,8001,3
ORD_4957,CUST_1483,PROD_1094,SELL_839,2,2023-02-06,19.94,51.5,7005,2280.88,8002,3
ORD_4958,CUST_947,PROD_2435,SELL_178,2,2023-02-06,25.11,124.19,7002,1845.28,8001,2
ORD_4959,CUST_4992,PROD_8418,SELL_379,4,2023-02-06,11.62,182.32,7001,2675.54,8001,1
ORD_4960,CUST_2426,PROD_514,SELL_627,5,2023-02-06,18.42,99.51,7001,6368.96,8002,4
ORD_4961,CUST_1480,PROD_237,SELL_310,5,2023-02-06,16.87,90.82,7002,6263.55,8002,1
ORD_4962,CUST_4484,PROD_6307,SELL_953,2,2023-02-06,29.42,156.52,7003,236.7,8003,3
ORD_4963,CUST_3531,PROD_7227,SELL_144,3,2023-02-06,31.37,7.87,7003,385.48,8002,3
ORD_4964,CUST_3131,PROD_5981,SELL_763,4,2023-02-06,15.6,31.43,7005,4062.57,8003,4
ORD_4965,CUST_3524,PROD_7698,SELL_572,1,2023-02-06,9.45,169.89,7004,1133.31,8003,4
ORD_4966,CUST_1550,PROD_9448,SELL_862,4,2023-02-06,10.71,153.72,7002,68.83,8002,3
ORD_4967,CUST_1438,PROD_9919,SELL_47,5,2023-02-06,25.82,19.69,7001,5038.78,8002,2
ORD_4968,CUST_1358,PROD_1620,SELL_601,2,2023-02-06,47.54,120.63,7003,100.47,8001,4
ORD_4969,CUST_1509,PROD_716,SELL_123,3,2023-02-06,17.75,30.51,7005,2283.77,8003,3
ORD_4970,CUST_4791,PROD_1291,SELL_204,3,2023-02-06,6.09,9.78,7005,4527.42,8001,5
ORD_4971,CUST_3414,PROD_7994,SELL_185,1,2023-02-06,47.48,7.81,7002,970.72,8003,4
ORD_4972,CUST_4627,PROD_9725,SELL_783,2,2023-02-06,29.99,87.99,7005,2057.82,8003,1
ORD_4973,CUST_2391,PROD_2945,SELL_53,3,2023-02-06,24.54,93.93,7001,4217.52,8001,3
ORD_4974,CUST_655,PROD_8989,SELL_822,1,2023-02-06,19.93,158.33,7001,906.08,8001,4
ORD_4975,CUST_3165,PROD_8980,SELL_969,3,2023-02-06,26.08,146.6,7001,2223.68,8001,5
ORD_4976,CUST_2225,PROD_3554,SELL_46,3,2023-02-06,11.35,151.39,7005,4844.34,8002,3
ORD_4977,CUST_639,PROD_2715,SELL_436,1,2023-02-06,48.02,1.48,7001,1810.85,8001,3
ORD_4978,CUST_698,PROD_7709,SELL_343,1,2023-02-06,38.49,79.24,7001,1376.16,8003,4
ORD_4979,CUST_792,PROD_2820,SELL_382,4,2023-02-06,38.02,98.96,7004,2136.18,8003,5
ORD_4980,CUST_4640,PROD_9645,SELL_53,3,2023-02-06,28.59,102.03,7001,3906.6,8001,3
ORD_4981,CUST_711,PROD_3761,SELL_475,4,2023-02-06,12.2,114.93,7005,6316.95,8002,1
ORD_4982,CUST_590,PROD_7555,SELL_182,2,2023-02-06,36.08,14.3,7003,1834.68,8001,3
ORD_4983,CUST_78,PROD_5553,SELL_227,2,2023-02-06,34.62,106.46,7003,3734.76,8002,2
ORD_4984,CUST_2944,PROD_5193,SELL_670,4,2023-02-06,12.25,191.62,7002,2600.59,8001,3
ORD_4985,CUST_1090,PROD_7043,SELL_3,3,2023-02-06,43.13,172.26,7005,2513.75,8002,5
ORD_4986,CUST_4316,PROD_7044,SELL_878,5,2023-02-06,14.6,152.88,7003,7954.32,8001,1
ORD_4987,CUST_1721,PROD_8643,SELL_274,5,2023-02-06,47.66,192.69,7003,2788.42,8002,3
ORD_4988,CUST_4317,PROD_7456,SELL_980,1,2023-02-06,26.06,19.78,7002,1346.76,8001,1
ORD_4989,CUST_246,PROD_1721,SELL_92,2,2023-02-06,15.13,81.2,7003,1605.09,8003,5
ORD_4990,CUST_3572,PROD_2626,SELL_678,5,2023-02-06,30.05,11.23,7003,5302.82,8003,2
ORD_4991,CUST_3166,PROD_943,SELL_341,4,2023-02-06,27.19,129.93,7001,7207.26,8001,4
ORD_4992,CUST_554,PROD_7132,SELL_649,2,2023-02-06,35.35,59.44,7004,1033.13,8001,5
ORD_4993,CUST_57,PROD_3020,SELL_737,5,2023-02-06,21.39,159.62,7003,3204.02,8001,4
ORD_4994,CUST_1116,PROD_726,SELL_636,4,2023-02-06,5.68,90.84,7005,4008.64,8001,3
ORD_4995,CUST_4676,PROD_2724,SELL_2,4,2023-02-06,12.82,16.92,7003,4758.34,8001,4
ORD_4996,CUST_4627,PROD_9287,SELL_807,2,2023-02-06,21.72,167.41,7004,2736.45,8003,1
ORD_4997,CUST_1847,PROD_9409,SELL_103,5,2023-02-06,35.13,158.62,7003,8153.26,8003,1
ORD_4998,CUST_3557,PROD_7239,SELL_412,1,2023-02-06,36.13,80.44,7003,1336.11,8002,2
ORD_4999,CUST_543,PROD_7084,SELL_330,4,2023-02-06,16.26,184.07,7005,7293.35,8002,2
ORD_5000,CUST_2238,PROD_8725,SELL_36,5,2023-02-06,32.82,186.97,7003,4069.1,8001,2
ORD_5001,CUST_2220,PROD_8314,SELL_990,5,2023-02-06,32.23,96.18,7005,2408.55,8001,4
ORD_5002,CUST_1032,PROD_2751,SELL_296,4,2023-02-06,15.57,75.61,7002,4469.84,8002,3
ORD_5003,CUST_3771,PROD_5387,SELL_174,1,2023-02-06,38.87,80.65,7004,1174.04,8003,1
ORD_5004,CUST_211,PROD_5202,SELL_256,1,2023-02-06,13.77,119.18,7004,1265.23,8003,1
ORD_5005,CUST_4096,PROD_7811,SELL_138,2,2023-02-06,29.42,60.72,7005,129.64,8003,2
ORD_5006,CUST_4080,PROD_4566,SELL_830,2,2023-02-06,25.57,43.89,7001,333.16,8001,3
ORD_5007,CUST_3196,PROD_5478,SELL_7,4,2023-02-06,28.93,74.38,7005,1780.19,8002,5
ORD_5008,CUST_3114,PROD_960,SELL_606,2,2023-02-06,44.33,82.75,7005,1785.0,8001,1
ORD_5009,CUST_4355,PROD_311,SELL_958,4,2023-02-06,42.5,95.34,7005,5997.52,8003,1
ORD_5010,CUST_767,PROD_7090,SELL_81,4,2023-02-06,8.36,171.96,7002,804.92,8001,2
ORD_5011,CUST_592,PROD_2763,SELL_817,4,2023-02-06,4.07,51.79,7005,1854.84,8001,2
ORD_5012,CUST_1721,PROD_6424,SELL_748,5,2023-02-06,11.0,183.57,7002,1813.13,8003,3
ORD_5013,CUST_3664,PROD_6119,SELL_33,3,2023-02-06,2.8,149.46,7005,2257.21,8003,5
ORD_5014,CUST_2293,PROD_6190,SELL_772,1,2023-02-06,48.09,91.51,7004,1470.79,8002,3
ORD_5015,CUST_2397,PROD_7168,SELL_130,5,2023-02-06,33.52,158.23,7002,8129.94,8003,4
ORD_5016,CUST_645,PROD_5477,SELL_300,1,2023-02-06,49.47,198.08,7004,323.89,8003,4
ORD_5017,CUST_3426,PROD_8379,SELL_493,2,2023-02-06,49.01,116.46,7003,492.87,8001,1
ORD_5018,CUST_450,PROD_2011,SELL_509,2,2023-02-06,7.61,170.84,7003,670.89,8002,2
ORD_5019,CUST_4744,PROD_294,SELL_922,2,2023-02-06,48.01,8.71,7003,1917.22,8003,2
ORD_5020,CUST_1094,PROD_3837,SELL_185,2,2023-02-06,39.76,171.47,7003,3785.49,8002,1
ORD_5021,CUST_2847,PROD_2296,SELL_668,3,2023-02-06,44.72,185.56,7005,-19.43,8002,2
ORD_5022,CUST_4946,PROD_8011,SELL_85,1,2023-02-06,36.2,126.32,7005,323.01,8001,4
ORD_5023,CUST_501,PROD_464,SELL_413,3,2023-02-06,37.27,40.2,7004,5546.8,8003,5
ORD_5024,CUST_755,PROD_9226,SELL_925,3,2023-02-06,35.59,14.52,7005,75.73,8001,5
ORD_5025,CUST_2537,PROD_1057,SELL_497,3,2023-02-06,19.29,59.42,7002,2723.26,8003,3
ORD_5026,CUST_4977,PROD_3156,SELL_306,5,2023-02-06,7.71,27.34,7005,2854.77,8003,1
ORD_5027,CUST_4276,PROD_5221,SELL_441,3,2023-02-06,40.19,108.46,7002,399.22,8001,3
ORD_5028,CUST_1387,PROD_6442,SELL_538,2,2023-02-06,13.4,109.26,7005,1324.62,8001,5
ORD_5029,CUST_1863,PROD_4381,SELL_1,1,2023-02-06,17.51,162.85,7004,227.04,8002,3
ORD_5030,CUST_1703,PROD_2762,SELL_237,3,2023-02-06,49.93,63.81,7001,2199.58,8003,3
ORD_5031,CUST_467,PROD_871,SELL_338,3,2023-02-06,11.86,5.87,7005,5868.68,8001,1
ORD_5032,CUST_1392,PROD_2119,SELL_818,4,2023-02-06,15.79,69.37,7003,3023.22,8001,3
ORD_5033,CUST_884,PROD_1403,SELL_574,2,2023-02-06,17.92,133.19,7001,749.83,8002,3
ORD_5034,CUST_1173,PROD_2428,SELL_398,4,2023-02-06,38.35,68.13,7004,2033.46,8002,5
ORD_5035,CUST_3135,PROD_6650,SELL_8,5,2023-02-06,9.22,33.83,7004,7381.59,8003,4
ORD_5036,CUST_810,PROD_362,SELL_853,2,2023-02-06,24.35,166.46,7004,812.81,8003,4
ORD_5037,CUST_445,PROD_2122,SELL_371,5,2023-02-06,10.05,84.05,7003,6387.75,8002,1
ORD_5038,CUST_4876,PROD_1309,SELL_742,4,2023-02-06,31.91,118.3,7005,5341.13,8001,4
ORD_5039,CUST_1165,PROD_8178,SELL_609,2,2023-02-06,21.74,24.74,7002,979.04,8001,2
ORD_5040,CUST_2126,PROD_5497,SELL_376,1,2023-02-06,22.29,113.0,7005,455.33,8002,1
ORD_5041,CUST_2806,PROD_7488,SELL_57,1,2023-02-06,3.07,54.65,7001,94.96,8002,1
ORD_5042,CUST_1584,PROD_5319,SELL_834,4,2023-02-06,18.08,155.65,7003,2909.31,8003,2
ORD_5043,CUST_221,PROD_2517,SELL_303,4,2023-02-06,4.37,67.41,7002,2150.04,8003,1
ORD_5044,CUST_4796,PROD_9456,SELL_151,4,2023-02-06,13.55,34.58,7001,2419.33,8001,4
ORD_5045,CUST_1339,PROD_544,SELL_510,3,2023-02-06,17.17,50.26,7001,1283.1,8003,4
ORD_5046,CUST_4505,PROD_4047,SELL_756,2,2023-02-06,46.48,8.8,7004,3685.42,8001,2
ORD_5047,CUST_1562,PROD_7601,SELL_788,2,2023-02-06,34.94,0.69,7001,1989.21,8003,2
ORD_5048,CUST_1327,PROD_1360,SELL_175,3,2023-02-06,38.1,52.26,7003,4424.64,8003,2
ORD_5049,CUST_2946,PROD_9840,SELL_633,3,2023-02-06,37.31,142.87,7004,-4.73,8003,5
ORD_5050,CUST_3475,PROD_9083,SELL_225,4,2023-02-06,47.59,88.15,7005,6.32,8001,3
ORD_5051,CUST_177,PROD_1386,SELL_883,1,2023-02-06,27.75,41.47,7003,352.83,8003,2
ORD_5052,CUST_101,PROD_6782,SELL_525,4,2023-02-06,42.93,3.14,7001,6561.99,8002,2
ORD_5053,CUST_48,PROD_5342,SELL_949,1,2023-02-06,22.61,32.56,7003,639.56,8002,5
ORD_5054,CUST_2814,PROD_3360,SELL_824,5,2023-02-06,35.81,36.31,7002,2158.9,8001,2
ORD_5055,CUST_310,PROD_8369,SELL_835,5,2023-02-06,28.94,10.96,7002,1719.33,8001,1
ORD_5056,CUST_1313,PROD_6712,SELL_621,1,2023-02-06,45.67,193.27,7004,1819.88,8002,2
ORD_5057,CUST_1286,PROD_4721,SELL_312,3,2023-02-06,32.66,139.53,7005,3561.44,8001,3
ORD_5058,CUST_3432,PROD_1695,SELL_823,2,2023-02-06,25.84,33.61,7001,3370.65,8001,1
ORD_5059,CUST_2915,PROD_5617,SELL_537,2,2023-02-06,19.69,43.22,7001,2224.49,8002,4
ORD_5060,CUST_1274,PROD_1560,SELL_515,3,2023-02-06,7.28,124.85,7001,1328.76,8003,3
ORD_5061,CUST_591,PROD_7200,SELL_993,4,2023-02-06,47.91,42.7,7003,229.65,8002,4
ORD_5062,CUST_4422,PROD_2929,SELL_919,4,2023-02-06,32.31,49.78,7004,3017.49,8002,3
ORD_5063,CUST_1284,PROD_2772,SELL_94,5,2023-02-06,28.97,105.32,7001,9735.6,8001,2
ORD_5064,CUST_4433,PROD_6004,SELL_560,1,2023-02-06,12.95,125.3,7005,236.87,8003,4
ORD_5065,CUST_3497,PROD_4975,SELL_213,5,2023-02-06,19.03,92.36,7005,4822.87,8002,4
ORD_5066,CUST_3797,PROD_4347,SELL_986,3,2023-02-06,17.5,37.99,7001,4103.16,8002,2
ORD_5067,CUST_90,PROD_8255,SELL_291,2,2023-02-06,18.39,179.19,7004,3448.2,8002,4
ORD_5068,CUST_3870,PROD_1562,SELL_645,2,2023-02-06,37.77,120.98,7005,761.39,8002,5
ORD_5069,CUST_4052,PROD_8411,SELL_645,3,2023-02-06,33.04,64.17,7001,1311.82,8003,5
ORD_5070,CUST_3165,PROD_54,SELL_341,2,2023-02-06,18.82,112.6,7001,3644.0,8002,3
ORD_5071,CUST_2417,PROD_3854,SELL_174,4,2023-02-06,49.68,152.11,7002,5595.37,8002,1
ORD_5072,CUST_1398,PROD_1792,SELL_581,2,2023-02-06,45.35,126.12,7005,900.33,8003,4
ORD_5073,CUST_2314,PROD_5605,SELL_627,5,2023-02-06,26.62,112.3,7003,1066.12,8001,5
ORD_5074,CUST_3435,PROD_6341,SELL_674,1,2023-02-06,20.44,36.61,7005,1085.44,8003,2
ORD_5075,CUST_4937,PROD_7285,SELL_283,3,2023-02-06,15.88,167.82,7001,2405.83,8003,5
ORD_5076,CUST_2058,PROD_2253,SELL_297,2,2023-02-06,21.86,88.34,7005,3818.16,8002,2
ORD_5077,CUST_900,PROD_7528,SELL_2,2,2023-02-06,34.86,29.73,7005,712.03,8003,4
ORD_5078,CUST_588,PROD_4474,SELL_242,4,2023-02-06,24.8,190.06,7005,3973.5,8001,3
ORD_5079,CUST_4655,PROD_7213,SELL_937,3,2023-02-06,31.55,105.05,7003,4275.33,8001,3
ORD_5080,CUST_276,PROD_9066,SELL_136,5,2023-02-06,3.34,193.82,7003,3121.62,8001,3
ORD_5081,CUST_749,PROD_5164,SELL_71,2,2023-02-06,28.59,86.87,7003,1887.12,8002,5
ORD_5082,CUST_4133,PROD_919,SELL_279,2,2023-02-06,29.72,151.39,7001,2793.99,8001,5
ORD_5083,CUST_3179,PROD_9432,SELL_290,2,2023-02-06,29.48,69.31,7002,1190.67,8003,2
ORD_5084,CUST_4000,PROD_2246,SELL_710,1,2023-02-07,41.92,27.62,7001,1075.37,8002,5
ORD_5085,CUST_3828,PROD_213,SELL_238,2,2023-02-07,40.37,20.76,7005,3890.33,8001,3
ORD_5086,CUST_4341,PROD_6000,SELL_170,5,2023-02-07,33.69,48.94,7005,8627.8,8001,3
ORD_5087,CUST_2331,PROD_7491,SELL_398,3,2023-02-07,47.42,184.32,7001,4195.82,8001,1
ORD_5088,CUST_2204,PROD_2269,SELL_931,5,2023-02-07,5.56,177.71,7003,3324.0,8002,4
ORD_5089,CUST_3631,PROD_4844,SELL_670,3,2023-02-07,47.64,7.63,7001,315.17,8002,3
ORD_5090,CUST_4331,PROD_5307,SELL_609,3,2023-02-07,30.32,86.75,7002,2886.69,8002,5
ORD_5091,CUST_1931,PROD_5828,SELL_307,4,2023-02-07,20.56,18.98,7002,1667.1,8001,3
ORD_5092,CUST_4170,PROD_3487,SELL_484,2,2023-02-07,10.04,29.72,7004,239.36,8002,5
ORD_5093,CUST_4659,PROD_2977,SELL_125,5,2023-02-07,20.35,43.46,7005,9521.14,8002,3
